model,epoch_d,L_metal_total,metal_frac_of_all,dominant_metal,dominant_metal_L,L_C,L_O,L_Ne,overall_rank_of_dominant_metal
B14,10.0,1.537831107027894e+39,0.016404337609012904,C_III_1909,1.2192930780354828e+39,1.254453058543838e+39,1.7753119935246434e+38,1.0584684913159166e+38,9
B14,20.0,2.662932676320472e+38,0.002759664305284283,O_III_5007,1.0914412723929324e+38,9.778730781977923e+37,1.0948668445494513e+38,5.901927535732284e+37,10
B14,30.0,1.800223323444943e+38,0.0022852594144189696,O_III_5007,6.523259986746789e+37,8.516275869531052e+37,6.528652481481173e+37,2.957304883437207e+37,10
B14,40.0,2.0941985515398845e+38,0.0022625429576882045,O_III_5007,6.353302064148193e+37,1.1659474068466056e+38,6.3565133445140425e+37,2.925998102418744e+37,10
B14,50.0,3.198655207502574e+38,0.0008690369831100183,O_III_5007,8.51236942079252e+37,1.875684740703863e+38,8.529634899415803e+37,4.700069768571313e+37,10
B14,60.0,2.2105865443753256e+39,0.0012643334518074587,C_III_4647,1.0649209051874768e+39,1.8821183845598562e+39,2.715072101887465e+38,5.6960949626722885e+37,10
B14,70.0,6.390031444836438e+39,0.010167711281411865,C_II_4267,2.0202577524682615e+39,5.711132060046105e+39,5.306149562839613e+38,1.4828442850637322e+38,10
B14,80.0,2.0485843478497472e+40,0.04268361421876036,C_IV_1549,8.076999999999999e+39,1.923309298557476e+40,1.0299983432815395e+39,2.2275214964117167e+38,6
B14,90.0,2.0584992676698964e+40,0.04366030831247868,C_II_4267,7.609034862457997e+39,1.8171870003447147e+40,2.2623245227329472e+39,1.5079815051887163e+38,6
B14,100.0,3.858119819389817e+39,0.01348303294935177,C_III_5696,7.880624640780334e+38,2.539768705974314e+39,1.2465869667295627e+39,7.176414668594044e+37,10
B14,110.0,3.993124083829519e+38,0.0020731473844316835,O_I_7774,5.392610146203668e+37,2.2364619161863845e+38,1.6177830438611003e+38,1.3887912378203384e+37,10
B14,120.0,4.756188080144973e+36,2.213006007241991e-05,O_I_7774,1.1757333501053371e+36,2.3903243218744692e+36,2.3640603524951682e+36,1.8034057753360777e+33,10
B14,130.0,3.3546105983277955e+36,2.3941278588872728e-05,O_I_7774,8.335844933187669e+35,1.6810790143615078e+36,1.6728119131464798e+36,7.196708198079019e+32,10
B14,140.0,1.6227049733023414e+36,1.0782899346367346e-05,O_I_7774,4.288784081123672e+35,7.638888961529473e+35,8.587035814008542e+35,1.124957485395349e+32,10
B15,0.1,1.4560998724141657e+39,0.009062323659917958,C_III_1909,1.3865188605763308e+39,1.393998765859385e+39,6.21010826904879e+37,2.3864292332129613e+31,9
B15,0.2,1.4511503759095238e+39,0.00902563332376899,C_III_1909,1.3815981758846763e+39,1.3890562526932482e+39,6.209404384626448e+37,7.937001098084035e+31,9
B15,0.3,1.4462238426484287e+39,0.00898915872860536,C_III_1909,1.3766997190369284e+39,1.3841362448040856e+39,6.208728617986758e+37,3.1166447525597004e+32,9
B15,0.4,1.4381860164434806e+39,0.008933649166838632,C_III_1909,1.368701805775779e+39,1.3761036113827588e+39,6.208132639255206e+37,1.0786681696531018e+33,9
B15,0.5,1.4039048166202677e+39,0.008717117461345018,C_III_1909,1.334581192417292e+39,1.3418318450256278e+39,6.207258519698277e+37,3.8639765671967864e+32,9
B15,0.6,1.370383540607947e+39,0.00850547818018304,C_III_1909,1.3012163398034541e+39,1.308318806847102e+39,6.206457789030789e+37,1.5587053683132835e+32,9
B15,0.7,1.3375975292517329e+39,0.008298283609276666,C_III_1909,1.2685837200985898e+39,1.2755406570803948e+39,6.205680131160998e+37,7.085972804098931e+31,9
B15,0.8,1.3055308356585106e+39,0.008095533144929196,C_III_1909,1.236667770279993e+39,1.2434816952203869e+39,6.204910410974152e+37,3.632838220059548e+31,9
B15,0.9,1.2741701052322116e+39,0.007897351017788124,C_III_1909,1.2054552821874704e+39,1.2121286477828826e+39,6.204143644164299e+37,2.100768580690762e+31,9
B15,1.0,1.2435028575941568e+39,0.00770365359299755,C_III_1909,1.174933844673726e+39,1.1814690634796916e+39,6.203378042426842e+37,1.3690196765657964e+31,9
B15,2.0,9.723835840382822e+38,0.00599600422683542,C_III_1909,9.051451976391776e+38,9.104256540510793e+38,6.195767173871803e+37,2.58248484836289e+32,9
B15,3.0,7.20772441072396e+38,0.004423627393093064,C_III_1909,6.547634223552494e+38,6.588512821070528e+38,6.192024027432683e+37,9.186910163229647e+32,9
B15,4.0,5.174443977821604e+38,0.003159727730110175,C_III_1909,4.524495749253311e+38,4.555159430974756e+38,6.192003270849969e+37,8.421976185182386e+33,10
B15,5.0,3.652247117375718e+38,0.0022194595643469533,C_III_1909,3.0100813417856013e+38,3.0325013562609393e+38,6.195932979221642e+37,1.524631926148472e+34,10
B15,10.0,1.4816532926526726e+38,0.0008708145820921339,C_III_1909,7.900135088085892e+37,8.011002479836331e+37,6.682116827175661e+37,1.2341361951473593e+36,10
B15,20.0,8.178682018713641e+38,0.004494599803051688,C_III_1909,5.87040624003089e+38,6.422699789200604e+38,1.2599413602576477e+38,4.960408692553889e+37,10
B15,30.0,3.089192696264936e+38,0.0019750674313550277,O_III_5007,9.152940057637197e+37,1.7395089715903933e+38,9.356008252808413e+37,4.1408289939370155e+37,10
B15,40.0,2.813571666661711e+38,0.00223418039118272,C_III_4647,1.0434469240112343e+38,1.6481941155366198e+38,8.268209091444476e+37,3.3855664198064354e+37,10
B15,50.0,3.433161278394311e+38,0.002572216201102763,C_III_4647,1.1376784798805648e+38,2.263414507231622e+38,8.246874394856488e+37,3.45059331677041e+37,10
B15,60.0,3.87650599225459e+38,0.0012027174383051143,C_III_4647,1.2329385245350496e+38,2.512071248673526e+38,9.309745445907055e+37,4.334601989903598e+37,10
B15,70.0,5.638422407496273e+38,0.0009062678179291167,C_III_4647,1.707970458036311e+38,4.020095030705132e+38,1.0868924352552359e+38,5.314349415359056e+37,10
B15,80.0,5.484208028576242e+39,0.0031812951689226534,C_III_4647,3.2325173663331055e+39,4.889148749915989e+39,4.920121353862737e+38,1.0304714327397856e+38,9
B15,90.0,2.305116837749532e+40,0.028484207874836187,C_II_4267,1.0814337514297001e+40,2.106297887445638e+40,1.8074349780059968e+39,1.80754525032943e+38,7
B15,100.0,9.64104647469136e+39,0.015753873123759435,C_III_5696,2.333156992595e+39,7.540591474625963e+39,1.9686510142971823e+39,1.3180398576821538e+38,10
B15,110.0,2.359878001819886e+39,0.004760235904602685,C_II_6580,4.439470977784999e+38,1.4651525083663652e+39,8.346218862822579e+38,6.010360717126275e+37,10
B15,120.0,4.0275161979062714e+36,1.0745242128503904e-05,O_I_7774,9.09224589027601e+35,1.9933962681455505e+36,1.9960819003319622e+36,3.803802942875826e+34,10
B15,130.0,7.358186630761525e+36,2.5702914847866508e-05,O_I_7774,1.770529022215001e+36,3.777770654717896e+36,3.575143651934849e+36,5.272324108781368e+33,10
B15,140.0,2.9084670038782994e+36,1.0597976269238515e-05,O_I_6300,7.229679158532e+35,1.460325982821439e+36,1.4479387778694707e+36,2.022431873896402e+32,10
B4,0.1,1.811150579409309e+38,0.008904126288089172,C_III_1909,1.2371764076196824e+38,1.2789551546711792e+38,3.6663996596735297e+37,1.655554587707767e+37,9
B4,0.2,1.817196915421448e+38,0.008946141922847208,C_III_1909,1.2343631317272446e+38,1.2774656185542613e+38,3.709719442544956e+37,1.6875935261269137e+37,9
B4,0.3,1.833171915993973e+38,0.009017524600615563,C_III_1909,1.2373234245972669e+38,1.282214387956953e+38,3.774431600565856e+37,1.7351436798043417e+37,9
B4,0.4,1.8568141654231658e+38,0.009129918285970111,C_III_1909,1.2440488608204453e+38,1.2912014930926085e+38,3.8588276207937787e+37,1.79729910251179e+37,9
B4,0.5,1.8851540297398774e+38,0.009266124173292128,C_III_1909,1.2519251958883102e+38,1.3018154125306717e+38,3.9606131383409013e+37,1.8727730337511544e+37,9
B4,0.6,1.914387555290105e+38,0.00946503855663138,C_III_1909,1.2576381039451956e+38,1.3107335786374978e+38,4.076779604832577e+37,1.9597601616934997e+37,9
B4,0.7,1.9398387093616736e+38,0.009542068729723222,C_III_1909,1.2571584785192804e+38,1.3139019398893483e+38,4.203537135553726e+37,2.0558305591695233e+37,9
B4,0.8,1.8419323769686795e+38,0.009058411956694401,C_III_1909,1.1995988317899548e+38,1.2522162971450415e+38,3.994381440338418e+37,1.9027793578979642e+37,9
B4,0.9,1.878874395800404e+38,0.009235024926104656,C_III_1909,1.204873818059077e+38,1.2618690780886873e+38,4.1500765055321525e+37,2.0199766715850172e+37,9
B4,1.0,1.900965393130858e+38,0.009339934476148412,C_III_1909,1.1945077998945525e+38,1.2562519807929553e+38,4.306988521014669e+37,2.140145602364355e+37,9
B4,2.0,1.4983982705522028e+38,0.007378768683990962,C_III_1909,6.831532910861758e+37,7.715134389375793e+37,4.749118729907571e+37,2.519729586238664e+37,9
B4,3.0,1.2280906683057435e+38,0.006070338188289993,C_III_1909,4.554328631254216e+37,5.491277470818024e+37,4.457532996694843e+37,2.3320962155445643e+37,10
B4,4.0,9.82725350106777e+37,0.004737339528303837,O_III_5007,4.304350858253703e+37,3.2537771585007668e+37,4.32198997130783e+37,2.2514863712591735e+37,10
B4,5.0,8.508194218554087e+37,0.0041367958441391,O_III_5007,3.8894452933377766e+37,2.623442667724963e+37,3.904852843599474e+37,1.9798987072296524e+37,10
B4,10.0,4.379409760301346e+37,0.002511186902028787,O_III_5007,2.0410571830198526e+37,1.465154690771686e+37,2.0429994266067083e+37,8.712556429229528e+36,10
B4,20.0,8.094262305267077e+37,0.0009530337576585239,C_IV_5801,3.741535281887298e+37,6.241922867891337e+37,1.2302681207800813e+37,6.220713165956603e+36,10
B4,30.0,1.4738634131506914e+39,0.009752415177884263,C_III_4647,7.185052877419627e+38,1.3970754875581947e+39,5.892761568010065e+37,1.786030991239593e+37,10
B4,40.0,4.89517876188636e+39,0.04013939843494867,C_III_4647,2.3293397784500792e+39,4.597122466516503e+39,2.6361112064443805e+38,3.444517472541914e+37,5
B4,50.0,8.071219422954773e+39,0.06528329986975229,C_III_4647,3.844948190855868e+39,7.586278364419181e+39,4.4047120717383415e+38,4.446985136175844e+37,5
B4,60.0,1.319186384188409e+40,0.10330968885944028,C_III_4647,6.53941913944031e+39,1.2610748132338207e+40,5.214013450772591e+38,5.971436446862253e+37,5
B4,70.0,5.14848241693399e+39,0.04076541220452579,C_II_4267,2.6669632447794694e+39,4.659158132701631e+39,4.196034283321335e+38,6.972085590022625e+37,6
B4,80.0,6.234490127824509e+39,0.05429120173511436,C_II_4267,3.1610914661395206e+39,5.743469690452958e+39,4.096959964405848e+38,8.132444093096601e+37,5
B4,90.0,6.280072092591993e+39,0.06022381905310007,C_II_4267,2.880740569036222e+39,5.782390343685387e+39,3.977588665503319e+38,9.99228823562718e+37,5
B4,100.0,7.109866791738292e+39,0.06797556966531172,C_II_4267,2.8919058648094916e+39,6.536094841009457e+39,4.486103120559369e+38,1.2516163867289728e+38,5
B4,110.0,1.0161603188094331e+40,0.007850635546231974,C_II_4267,3.9010094535553764e+39,9.416681719347058e+39,5.985881352320622e+38,1.4633333351521184e+38,7
B4,120.0,1.6563223568308549e+40,0.016574970488343752,C_II_4267,5.328834654972216e+39,1.5584239842135384e+40,8.279888055677146e+38,1.50994920605451e+38,6
B4,130.0,1.7624383248662724e+40,0.05444720121208079,C_II_4267,6.413357112910549e+39,1.6338253083797375e+40,1.1377288582223997e+39,1.4840130664294855e+38,5
B4,140.0,4.1944316365173967e+39,0.1117774951153499,C_III_4647,7.795988127388667e+38,3.230310781388899e+39,9.003667843554345e+38,6.3754070773063535e+37,6
B4,150.0,1.9594494989163938e+39,0.04526792724039772,C_II_6580,3.2025768152866673e+38,1.3289699265948434e+39,5.922448255555401e+38,3.823474676601008e+37,7
B5,0.1,1.723756886118915e+37,0.0003804661892215772,O_I_7774,1.69970242636992e+37,2.9957606189924276e+34,1.7207571674901383e+37,3.9580097844070867e+31,10
B5,0.2,1.7246700699119545e+37,0.0003805793638324765,O_I_7774,1.6994910008244525e+37,3.2233227236741507e+34,1.7214424357993362e+37,4.311388944289438e+31,10
B5,0.3,1.7259365880978516e+37,0.0003808053207710566,O_I_7774,1.6992465176030668e+37,3.7106456269825796e+34,1.7222208351562273e+37,5.1073146417838555e+31,10
B5,0.4,1.7277473083280708e+37,0.00038116543212189744,O_I_7774,1.6989556363570075e+37,4.604098632661593e+34,1.7231365788972076e+37,6.630798201671028e+31,10
B5,0.5,1.7304768564497165e+37,0.0003861690630530873,O_I_7774,1.6985928743001692e+37,6.191513048931224e+34,1.7242757803274848e+37,9.563073300379588e+31,10
B5,0.6,1.8193857055085934e+37,0.00039747696039048026,O_I_7774,1.7826051010268338e+37,1.0185279302490936e+35,1.8091819013146345e+37,1.852489146827398e+32,10
B5,0.7,1.8277172336049916e+37,0.0003944726990266384,O_I_7774,1.781986602334008e+37,1.6087343222631795e+35,1.8115951575718598e+37,3.4732810500059235e+32,10
B5,0.8,1.843281544482826e+37,0.00039641822588003375,O_I_7774,1.7808925951925802e+37,2.760201643166842e+35,1.8156007682521685e+37,7.875979898902495e+32,10
B5,0.9,1.8745469929593875e+37,0.00040240698468147753,O_I_7774,1.7787717337407327e+37,5.1271902554117244e+35,1.823052754284081e+37,2.2233612118947148e+33,10
B5,1.0,1.941940141631692e+37,0.0004163882234544559,O_I_7774,1.77428963299681e+37,1.027509001118685e+36,1.8384082490310665e+37,7.809924887565126e+33,10
B5,2.0,1.963940983218988e+37,0.0004291719999541106,O_I_7774,1.7454950331455053e+37,1.2423247832146224e+36,1.8382112473609332e+37,1.4972575365924796e+34,10
B5,3.0,3.5422941239728166e+37,0.0008107698654554849,O_I_7774,1.5705555392723792e+37,1.2194070736951827e+37,2.207325702764441e+37,1.1556134751319337e+36,10
B5,4.0,3.5899098941239658e+37,0.0008213859541837842,O_I_7774,1.5381507677536063e+37,1.1843998979560304e+37,2.2664100173220123e+37,1.3909997884592284e+36,10
B5,5.0,8.55118427431666e+37,0.0019228246222791115,C_III_1909,3.599744096434683e+37,4.39204845779627e+37,3.3593271633263436e+37,7.99808653194049e+36,10
B5,10.0,8.530939780643888e+37,0.002393251977042452,O_III_5007,2.7588690462796946e+37,4.576308306477945e+37,2.8810397239978948e+37,1.0735917501680485e+37,10
B5,20.0,6.702161380066971e+37,0.0023565123315315525,C_III_4647,2.400808975441974e+37,4.550643047333278e+37,1.5387994331089607e+37,6.127188996247297e+36,10
B5,30.0,1.6443752161186695e+38,0.0012191282742114128,C_IV_5801,7.615736361032405e+37,1.3336851548116515e+38,2.1110735277899898e+37,9.958270852801899e+36,10
B5,40.0,2.0727054879445346e+39,0.013061161927468532,C_III_4647,1.1190599366366468e+39,1.9603654772930185e+39,8.548711895209018e+37,2.6852891699426205e+37,10
B5,50.0,8.64342484667255e+39,0.0672304747020974,C_III_4647,4.477421192260063e+39,8.243089409754282e+39,3.472390044012326e+38,5.309643251703561e+37,5
B5,60.0,1.4430745869251e+40,0.1300002878525793,C_III_4647,7.563323857025274e+39,1.392837771076284e+40,4.325740796502138e+38,6.979407883794434e+37,4
B5,70.0,5.250985553624067e+39,0.060452539426034624,C_II_4267,2.5261541682333602e+39,4.761860163692787e+39,4.0745105927767756e+38,8.167433065360174e+37,5
B5,80.0,5.724129885479768e+39,0.0781386767586068,C_II_4267,2.5875908429367133e+39,5.245329050144115e+39,3.863342018337873e+38,9.246663350186785e+37,5
B5,90.0,6.918733496773093e+39,0.11009536578939955,C_II_4267,2.9255826583240044e+39,6.399688350491534e+39,4.115670840978462e+38,1.0747806218371276e+38,5
B5,100.0,7.956594410713447e+39,0.007096981902999694,C_III_5696,3.2645221286138975e+39,7.357841964775925e+39,4.7032975744188585e+38,1.2842268849563666e+38,7
B5,110.0,1.1040338327747664e+40,0.012497897801781507,C_III_5696,4.3364532668954804e+39,1.0269507288007824e+40,6.1728121678192154e+38,1.5354982295792002e+38,7
B5,120.0,1.6481901733788988e+40,0.043727388847569645,C_IV_1549,5.6819e+39,1.5530949852429746e+40,7.869966033791182e+38,1.6395527798012182e+38,7
B5,130.0,1.66441289508574e+40,0.08208912870089308,C_II_4267,5.955586849815666e+39,1.543672871811332e+40,1.0943975950630418e+39,1.1300263768103853e+38,4
B5,140.0,3.516924928895955e+39,0.08373628502104662,C_II_6580,5.929570566810666e+38,2.4974925978861615e+39,9.615435978320857e+38,5.788873317770756e+37,7
B6,0.1,3.5803810754623403e+37,0.00043274864427411355,O_I_7774,3.4848670082184493e+37,5.4786859826038856e+32,3.5803262886019826e+37,5.315904425621524e+24,10
B6,0.2,3.5737250601735147e+37,0.0004440323740786676,O_I_7774,3.474841113991246e+37,4.974273730465206e+32,3.5736753174354574e+37,7.527673191218142e+24,10
B6,0.3,3.5670681695789717e+37,0.0004398420702696832,O_I_7774,3.464684996494866e+37,4.514993918516089e+32,3.567023019638572e+37,1.2144466180372982e+25,10
B6,0.4,3.5604096635217376e+37,0.00043810569639052407,O_I_7774,3.4543928563715186e+37,4.097066601336471e+32,3.560368692853492e+37,2.23220222488107e+25,10
B6,0.5,3.553748719942574e+37,0.00043711662097512276,O_I_7774,3.4439586134732766e+37,3.717238769023865e+32,3.5537115475502097e+37,4.674445707831371e+25,10
B6,0.6,3.5470844333045865e+37,0.0004364957262174763,O_I_7774,3.433375893253707e+37,3.373215238090073e+32,3.547050701141053e+37,1.1152556383144387e+26,10
B6,0.7,3.7672965322722555e+37,0.0004508191853536197,O_I_7774,3.6595984263198764e+37,4.892623411669582e+32,3.767247605997048e+37,4.10906184534818e+26,10
B6,0.8,3.7608520265838123e+37,0.0004472999124967717,O_I_7774,3.649291001726723e+37,4.466174210987158e+32,3.7608073647144196e+37,1.272827159344646e+27,10
B6,0.9,3.754402619657267e+37,0.0004455696717827468,O_I_7774,3.638827482979048e+37,4.162613435125379e+32,3.7543609930734974e+37,4.494182893015084e+27,10
B6,1.0,3.7464874365114307e+37,0.00044406722859547044,O_I_7774,3.6266304960147708e+37,4.1270188647533384e+32,3.746446164879672e+37,1.4431111165890932e+28,10
B6,2.0,3.7809144675993886e+37,0.00045999973196597736,O_I_7774,3.6097311853586363e+37,1.5399674908122536e+32,3.7808990677857404e+37,1.3873974774573624e+27,10
B6,3.0,3.8151323599570024e+37,0.00046260012533929924,O_I_7774,3.5786884908240575e+37,2.2988176392728686e+33,3.8149024143728065e+37,6.382026927162999e+29,10
B6,4.0,3.6561826855458475e+37,0.0004855440720815278,O_I_7774,3.261883367632324e+37,5.395406002905667e+32,3.6561287236462197e+37,7.839599011187159e+28,10
B6,5.0,3.7463767331835085e+37,0.0004942390660281654,O_I_7774,3.276127582558719e+37,5.803235684339889e+34,3.740510441998287e+37,6.305550088156355e+32,10
B6,10.0,3.7935515741015903e+37,0.0006509240384921577,O_I_7774,2.3765796806949085e+37,2.172848663338199e+36,3.5332086309097545e+37,4.305807685801567e+35,10
B6,20.0,1.1830332105068216e+38,0.0019390079599841208,C_III_4647,4.493187757848714e+37,7.781855615710711e+37,2.9889729241305283e+37,1.059503565226976e+37,10
B6,30.0,1.4432795741672035e+38,0.0028395040797240764,C_IV_5801,5.340561532075316e+37,1.1287629083993976e+38,2.2961507244889775e+37,8.49015933189079e+36,10
B6,40.0,2.370154869972687e+38,0.0017134382420580946,C_IV_5801,1.1676094700614001e+38,1.9808075759539315e+38,2.7438871027559713e+37,1.1495858374315812e+37,10
B6,50.0,2.0012290145474444e+39,0.008001347308862197,C_III_4647,8.091120386542421e+38,1.7617058449590906e+39,2.23212454272436e+38,1.6310715315917965e+37,10
B6,60.0,1.1378399936716952e+40,0.05796997985635065,C_III_4647,6.230201959128491e+39,1.0966796894787742e+40,3.424446439009086e+38,6.9158398028302495e+37,6
B6,70.0,4.468065918181788e+39,0.028659773222097354,C_II_4267,1.8811315933283488e+39,4.003214680278122e+39,3.795364707528783e+38,8.531476715078754e+37,7
B6,80.0,5.4135921447614064e+39,0.04321120736044595,C_II_4267,2.1533567717306297e+39,4.917187598343795e+39,3.917432465031624e+38,1.0466129991444924e+38,5
B6,90.0,6.796771646680481e+39,0.06469203750113205,C_III_5696,2.9387799615670107e+39,6.25871641128465e+39,4.201519843964189e+38,1.179032509994123e+38,5
B6,100.0,9.917982481764382e+39,0.00918274808707821,C_III_5696,4.4053880584935845e+39,9.242010448427084e+39,5.353724236742094e+38,1.4059960966308758e+38,7
B6,110.0,1.3596410104590122e+40,0.01860514432351522,C_III_5696,5.481257293597915e+39,1.276781132725043e+40,6.734698084935089e+38,1.5512896884618378e+38,7
B6,120.0,2.0585947116439781e+40,0.04898152029679762,C_III_5696,6.776964288834527e+39,1.9558016291242085e+40,8.780948882572702e+38,1.498359369404281e+38,7
B6,130.0,1.0684328712131908e+40,0.06859080974434464,C_III_5696,3.0482396411874975e+39,9.272470244577934e+39,1.3160460729284858e+39,9.581239462548938e+37,6
B6,140.0,3.1516054815058914e+39,0.06423399394733578,C_II_6580,5.099459171295e+38,2.202760362457123e+39,8.881443178450075e+38,6.070080120376042e+37,7
B7,0.1,7.147254827115383e+37,0.0004983819760279593,O_I_7774,6.598340580946179e+37,2.805895896923257e+31,7.147252021219486e+37,6310421899685516.0,10
B7,0.2,7.126828846499974e+37,0.00049817556976976,O_I_7774,6.566942111820134e+37,2.651597181409055e+31,7.126826194902792e+37,1.839496339009961e+16,10
B7,0.3,7.106269967968709e+37,0.0004979790646629538,O_I_7774,6.535203098903875e+37,2.5055631085998356e+31,7.1062674624056e+37,1.00413249649035e+17,10
B7,0.4,7.085575995321021e+37,0.0004977782904065502,O_I_7774,6.503118567131577e+37,2.367363271538496e+31,7.085573627957749e+37,8.598257764318811e+17,10
B7,0.5,7.061201314173595e+37,0.000497596914711289,O_I_7774,6.466512060282064e+37,2.2275983289861e+31,7.061199086575266e+37,6.134022242289217e+18,10
B7,0.6,7.007736173033059e+37,0.0004975968628673777,O_I_7774,6.395344362222945e+37,2.028042517124033e+31,7.0077341449905415e+37,1.593723563278447e+18,10
B7,0.7,6.953987986758027e+37,0.0004976440210446824,O_I_7774,6.323425822396141e+37,1.8458959253100097e+31,6.953986140862102e+37,4.93637564762367e+17,10
B7,0.8,6.899954144940857e+37,0.0004977212875868188,O_I_7774,6.250748272401628e+37,1.6796821911899872e+31,6.899952465258666e+37,1.82481309501839e+17,10
B7,0.9,6.845632357045577e+37,0.0004978138814032863,O_I_7774,6.177304427397004e+37,1.5280463789467622e+31,6.845630828999198e+37,6.237540698543442e+16,10
B7,1.0,6.791020690690027e+37,0.0004979066787674491,O_I_7774,6.103087984805439e+37,1.3897453199446813e+31,6.791019300944707e+37,3.2673606108791296e+16,10
B7,2.0,7.055462151751981e+37,0.0005059222696169151,O_I_7774,6.308714426177368e+37,1.2923183859735026e+31,7.055460859433595e+37,1.1532877197625976e+18,10
B7,3.0,7.156783737944382e+37,0.0005138719614122769,O_I_7774,6.29367905368926e+37,9.650467299213465e+30,7.156782772897652e+37,7.490372736935287e+19,10
B7,4.0,7.077927656383435e+37,0.0005191938663077039,O_I_7774,6.056796637537481e+37,6.153133765193508e+30,7.077927041070058e+37,1.441404914527439e+21,10
B7,5.0,6.855049681027287e+37,0.00052462692018724,O_I_7774,5.628910925425271e+37,3.524750839193079e+30,6.855049328552201e+37,2.6191202168960373e+22,10
B7,10.0,6.069481985112152e+37,0.0005584326490506421,O_I_7774,4.246555428376585e+37,1.6781974905204674e+31,6.069480306820742e+37,9.391904371513416e+26,10
B7,20.0,5.410076532964118e+37,0.0006936230159584784,O_I_7774,2.676518603178378e+37,2.7673694871804556e+36,5.055915820649848e+37,7.742376359622536e+35,10
B7,30.0,2.0603167622449315e+38,0.0017572257394887654,C_III_4647,7.183937712310729e+37,1.3958413896428844e+38,5.08262582586838e+37,1.562127900152093e+37,10
B7,40.0,3.1438380909572774e+38,0.0031551823381992805,C_IV_5801,1.3853387791930768e+38,2.6090095587267825e+38,3.979958810219388e+37,1.3683265120855559e+37,10
B7,50.0,4.82902361326984e+38,0.0023998027735801326,C_IV_5801,2.666780389230894e+38,4.2623203456873645e+38,4.1196768711312874e+37,1.547355804693475e+37,10
B7,60.0,5.764960111421737e+38,0.0020886945490035903,C_IV_5801,3.2284913718781655e+38,5.22739606744802e+38,3.908091586509362e+37,1.467548853227812e+37,10
B7,70.0,6.084886612897008e+39,0.017139245560841745,C_III_4647,3.743097366801649e+39,5.816073396214045e+39,2.0680472343251438e+38,6.200849325044857e+37,9
B7,80.0,4.300076344834542e+39,0.017703000720474576,C_III_5696,1.846055665952379e+39,3.792332375436691e+39,3.94764091320158e+38,1.1297987807769363e+38,9
B7,90.0,6.281022828498262e+39,0.03509110950311853,C_III_5696,3.0382841603093706e+39,5.679445739727474e+39,4.618471632928253e+38,1.3972992547796406e+38,6
B7,100.0,1.0480114864076033e+40,0.012755320525316766,C_III_5696,5.0093801313825924e+39,9.716444089999094e+39,5.999635511376262e+38,1.6370722293931324e+38,7
B7,110.0,1.6856093591937094e+40,0.025754321446868397,C_III_5696,6.700863321380469e+39,1.592123328851072e+40,7.695342814465842e+38,1.6532602197978874e+38,7
B7,120.0,2.48936484165739e+40,0.06843365501265983,C_III_5696,8.56144762672751e+39,2.3610793259159486e+40,1.1150254699734339e+39,1.6782968744098163e+38,5
B7,130.0,5.0556170956083674e+39,0.05634678556984387,C_II_4267,1.000405956269999e+39,4.1259715989632087e+39,8.421533976433913e+38,8.7492099001768e+37,7
B7,140.0,2.6452802495256418e+39,0.038235625607645436,C_II_6580,4.029562759399999e+38,1.792658342865387e+39,7.883005598731399e+38,6.432134678711481e+37,8
B8,0.1,3.7811161571229546e+38,0.016666114597281272,C_III_1909,2.0964002685781048e+38,2.188360686616945e+38,9.64837371303265e+37,6.27918099202745e+37,9
B8,0.2,3.1248763361821204e+38,0.013831911207467315,C_III_1909,1.42403845325328e+38,1.5200943771619248e+38,9.708914012709302e+37,6.338905577492657e+37,9
B8,0.3,2.9619398969048434e+38,0.013135300714881545,C_III_1909,1.2692720883929918e+38,1.3662109915669718e+38,9.659431561208607e+37,6.297857492170109e+37,9
B8,0.4,2.985235987842409e+38,0.01325125184871703,C_III_1909,1.3105640606695816e+38,1.4070282225287123e+38,9.56469706440309e+37,6.217380588733871e+37,9
B8,0.5,2.9935448287901486e+38,0.01330128703459357,C_III_1909,1.3361927724540575e+38,1.4322919292436545e+38,9.472810867600175e+37,6.139718127864763e+37,9
B8,0.6,3.2907265047010812e+38,0.014617168243146454,C_III_1909,1.6654682783895628e+38,1.758973501162473e+38,9.315294717538057e+37,6.002235317848022e+37,9
B8,0.7,3.282529898287916e+38,0.014595926979204954,C_III_1909,1.6741814355199091e+38,1.767399765769535e+38,9.224870353929405e+37,5.926430971254403e+37,9
B8,0.8,3.2560002169644257e+38,0.014494648713873985,C_III_1909,1.6635334037634399e+38,1.756598964079834e+38,9.13903395687243e+37,5.854978571973488e+37,9
B8,0.9,3.211861091843348e+38,0.014315045266470894,C_III_1909,1.6342179836651348e+38,1.727268350923066e+38,9.057938171660357e+37,5.787989237542464e+37,9
B8,1.0,3.1511936950041316e+38,0.014061872545321919,C_III_1909,1.5873233780954619e+38,1.6804974821351345e+38,8.981552347089087e+37,5.725409781600885e+37,9
B8,2.0,2.0554502443831435e+38,0.009293876760197228,O_III_5007,8.363466413688388e+37,6.937147515300451e+37,8.372395945321351e+37,5.244958983209636e+37,9
B8,3.0,1.6700583657702727e+38,0.007609848057157059,O_III_5007,7.671082186954488e+37,4.324015287221861e+37,7.6771632164467005e+37,4.699405154034165e+37,9
B8,4.0,1.3857095510461154e+38,0.006348987395249499,O_III_5007,7.0074387379884815e+37,2.6555038654654274e+37,7.0110128639448225e+37,4.1905787810509033e+37,9
